customer_id,transaction_id,month_index,months_late,amount_twd,amount_usd,credit_limit_twd,paid_that_month_twd,age,education,marriage,prior_late_months,prior_observations,recovered,utilisation,payment_ratio,paid_anything,prior_late_rate,failure_code,currency,amount
uci_29514,txn_uci_29514_jun,2,2,29214,905.63,30000,910,32,2,2,0,2,0,0.9738,0.031149448894365717,1,0.0,insufficient_funds,TWD,29214
uci_29524,txn_uci_29524_jun,2,7,2400,74.4,50000,0,36,2,1,2,2,0,0.048,0.0,0,1.0,closed_account,TWD,2400
uci_29525,txn_uci_29525_jun,2,2,26920,834.52,30000,0,42,3,1,2,2,0,0.8973333333333333,0.0,0,1.0,insufficient_funds,TWD,26920
uci_29539,txn_uci_29539_jun,2,2,120086,3722.67,120000,4300,34,2,1,2,2,0,1.0007166666666667,0.03580767116899555,1,1.0,insufficient_funds,TWD,120086
uci_29549,txn_uci_29549_jun,2,2,151588,4699.23,220000,0,31,1,2,2,2,0,0.6890363636363637,0.0,0,1.0,insufficient_funds,TWD,151588
uci_29551,txn_uci_29551_jun,2,2,10621,329.25,20000,1000,30,2,2,0,2,0,0.53105,0.09415309292910272,1,0.0,insufficient_funds,TWD,10621
uci_29557,txn_uci_29557_jun,2,2,78266,2426.25,80000,5000,33,1,2,2,2,0,0.978325,0.06388470089183042,1,1.0,insufficient_funds,TWD,78266
uci_29561,txn_uci_29561_jun,2,2,43,1.33,220000,0,38,1,1,1,2,0,0.00019545454545454545,0.0,0,0.5,insufficient_funds,TWD,43
uci_29571,txn_uci_29571_jun,2,2,78454,2432.07,140000,3000,41,2,1,2,2,0,0.5603857142857143,0.03823896805771535,1,1.0,insufficient_funds,TWD,78454
uci_29574,txn_uci_29574_jun,2,2,160821,4985.45,270000,5760,32,3,2,0,2,0,0.5956333333333333,0.03581621803122727,1,0.0,insufficient_funds,TWD,160821
uci_29577,txn_uci_29577_jun,2,2,67659,2097.43,120000,3000,45,2,2,2,2,0,0.563825,0.04433999911320002,1,1.0,insufficient_funds,TWD,67659
uci_29580,txn_uci_29580_jun,2,7,2400,74.4,20000,0,36,2,2,2,2,0,0.12,0.0,0,1.0,closed_account,TWD,2400
uci_29586,txn_uci_29586_jun,2,2,19183,594.67,20000,0,39,2,2,0,2,1,0.95915,0.0,0,0.0,insufficient_funds,TWD,19183
uci_29593,txn_uci_29593_jun,2,2,28277,876.59,30000,900,49,1,2,0,2,1,0.9425666666666667,0.031827987410262756,1,0.0,insufficient_funds,TWD,28277
uci_29604,txn_uci_29604_jun,2,2,17956,556.64,50000,354,37,2,2,0,2,0,0.35912,0.019714858543105368,1,0.0,insufficient_funds,TWD,17956
uci_29615,txn_uci_29615_jun,2,2,19362,600.22,20000,850,32,2,1,0,2,1,0.9681,0.04390042350996798,1,0.0,insufficient_funds,TWD,19362
uci_29620,txn_uci_29620_jun,2,2,21889,678.56,30000,1500,44,3,1,0,2,0,0.7296333333333334,0.06852757092603591,1,0.0,insufficient_funds,TWD,21889
uci_29621,txn_uci_29621_jun,2,2,25358,786.1,50000,2190,36,3,2,2,2,0,0.50716,0.08636327786103005,1,1.0,insufficient_funds,TWD,25358
uci_29622,txn_uci_29622_jun,2,2,19503,604.59,20000,1000,43,3,1,0,2,1,0.97515,0.05127416294928985,1,0.0,insufficient_funds,TWD,19503
uci_29623,txn_uci_29623_jun,2,2,40106,1243.29,110000,3300,39,2,1,2,2,0,0.3646,0.08228195282501372,1,1.0,insufficient_funds,TWD,40106
uci_29652,txn_uci_29652_jun,2,2,50307,1559.52,50000,0,41,3,1,0,2,0,1.00614,0.0,0,0.0,insufficient_funds,TWD,50307
uci_29666,txn_uci_29666_jun,2,2,23073,715.26,20000,1653,36,2,1,2,2,0,1.15365,0.07164217917045898,1,1.0,insufficient_funds,TWD,23073
uci_29669,txn_uci_29669_jun,2,4,63359,1964.13,70000,2500,42,2,1,2,2,0,0.9051285714285714,0.03945769346107104,1,1.0,multiple_declines,TWD,63359
uci_29689,txn_uci_29689_jun,2,2,135892,4212.65,180000,4500,43,3,1,0,2,0,0.7549555555555556,0.03311453212845495,1,0.0,insufficient_funds,TWD,135892
uci_29696,txn_uci_29696_jun,2,2,233894,7250.71,300000,6000,44,2,1,0,2,0,0.7796466666666667,0.025652646070442167,1,0.0,insufficient_funds,TWD,233894
uci_29702,txn_uci_29702_jun,2,2,1175,36.42,240000,0,31,2,1,1,2,1,0.004895833333333334,0.0,0,0.5,insufficient_funds,TWD,1175
uci_29708,txn_uci_29708_jun,2,2,8150,252.65,10000,1086,36,3,1,2,2,1,0.815,0.13325153374233129,1,1.0,insufficient_funds,TWD,8150
uci_29712,txn_uci_29712_jun,2,2,28934,896.95,30000,2635,38,2,2,2,2,0,0.9644666666666667,0.09106933019976499,1,1.0,insufficient_funds,TWD,28934
uci_29716,txn_uci_29716_jun,2,2,16754,519.37,50000,1000,38,2,2,0,2,0,0.33508,0.05968723886832995,1,0.0,insufficient_funds,TWD,16754
uci_29727,txn_uci_29727_jun,2,7,2400,74.4,60000,0,36,2,1,2,2,0,0.04,0.0,0,1.0,closed_account,TWD,2400
uci_29733,txn_uci_29733_jun,2,2,6267,194.28,10000,0,45,2,1,1,2,0,0.6267,0.0,0,0.5,insufficient_funds,TWD,6267
uci_29745,txn_uci_29745_jun,2,4,20601,638.63,30000,0,38,2,2,2,2,0,0.6867,0.0,0,1.0,multiple_declines,TWD,20601
uci_29752,txn_uci_29752_jun,2,2,45920,1423.52,100000,1032,30,3,1,0,2,1,0.4592,0.022473867595818816,1,0.0,insufficient_funds,TWD,45920
uci_29756,txn_uci_29756_jun,2,2,1473,45.66,80000,1473,43,3,1,0,2,1,0.0184125,1.0,1,0.0,insufficient_funds,TWD,1473
uci_29771,txn_uci_29771_jun,2,7,2400,74.4,20000,0,31,1,2,2,2,0,0.12,0.0,0,1.0,closed_account,TWD,2400
uci_29772,txn_uci_29772_jun,2,2,6730,208.63,10000,1000,37,2,1,2,2,0,0.673,0.1485884101040119,1,1.0,insufficient_funds,TWD,6730
uci_29799,txn_uci_29799_jun,2,2,240040,7441.24,240000,8207,36,2,1,0,2,0,1.0001666666666666,0.03419013497750375,1,0.0,insufficient_funds,TWD,240040
uci_29800,txn_uci_29800_jun,2,7,21631,670.56,20000,0,33,2,2,2,2,0,1.08155,0.0,0,1.0,closed_account,TWD,21631
uci_29802,txn_uci_29802_jun,2,2,142480,4416.88,260000,7000,33,1,2,2,2,0,0.548,0.04912970241437395,1,1.0,insufficient_funds,TWD,142480
uci_29805,txn_uci_29805_jun,2,2,17724,549.44,20000,0,45,3,1,0,2,0,0.8862,0.0,0,0.0,insufficient_funds,TWD,17724
uci_29810,txn_uci_29810_jun,2,2,18188,563.83,20000,0,48,3,1,2,2,0,0.9094,0.0,0,1.0,insufficient_funds,TWD,18188
uci_29815,txn_uci_29815_jun,2,2,48640,1507.84,50000,2000,49,2,2,0,2,0,0.9728,0.04111842105263158,1,0.0,insufficient_funds,TWD,48640
uci_29817,txn_uci_29817_jun,2,2,81545,2527.9,80000,50918,42,2,2,0,2,0,1.0193125,0.6244159666441842,1,0.0,insufficient_funds,TWD,81545
uci_29818,txn_uci_29818_jun,2,2,13444,416.76,50000,1000,40,2,2,0,2,1,0.26888,0.07438262421898245,1,0.0,insufficient_funds,TWD,13444
uci_29825,txn_uci_29825_jun,2,2,13102,406.16,40000,0,47,1,1,2,2,0,0.32755,0.0,0,1.0,insufficient_funds,TWD,13102
uci_29829,txn_uci_29829_jun,2,2,52388,1624.03,80000,4078,37,2,2,2,2,1,0.65485,0.07784225395128655,1,1.0,insufficient_funds,TWD,52388
uci_29834,txn_uci_29834_jun,2,2,390,12.09,20000,806,31,2,2,0,2,1,0.0195,2.0,1,0.0,insufficient_funds,TWD,390
uci_29841,txn_uci_29841_jun,2,2,218370,6769.47,320000,7700,48,1,1,2,2,0,0.68240625,0.03526125383523378,1,1.0,insufficient_funds,TWD,218370
uci_29846,txn_uci_29846_jun,2,3,5007,155.22,10000,0,37,2,1,1,2,1,0.5007,0.0,0,0.5,multiple_declines,TWD,5007
uci_29849,txn_uci_29849_jun,2,2,84873,2631.06,100000,0,44,2,2,2,2,0,0.84873,0.0,0,1.0,insufficient_funds,TWD,84873
uci_29897,txn_uci_29897_jun,2,2,67338,2087.48,70000,5100,45,3,1,2,2,0,0.9619714285714286,0.07573732513588168,1,1.0,insufficient_funds,TWD,67338
uci_29908,txn_uci_29908_jun,2,2,60645,1880.0,240000,0,29,1,2,1,2,0,0.2526875,0.0,0,0.5,insufficient_funds,TWD,60645
uci_29931,txn_uci_29931_jun,2,2,8102,251.16,20000,0,43,2,1,1,2,0,0.4051,0.0,0,0.5,insufficient_funds,TWD,8102
uci_29934,txn_uci_29934_jun,2,2,291,9.02,190000,582,44,3,1,0,2,1,0.0015315789473684211,2.0,1,0.0,insufficient_funds,TWD,291
uci_29939,txn_uci_29939_jun,2,2,21471,665.6,30000,782,38,2,2,0,2,0,0.7157,0.03642121931908155,1,0.0,insufficient_funds,TWD,21471
uci_29948,txn_uci_29948_jun,2,2,14233,441.22,50000,1000,46,3,1,0,2,1,0.28466,0.07025925665706456,1,0.0,insufficient_funds,TWD,14233
uci_29975,txn_uci_29975_jun,2,2,2846,88.23,50000,0,37,2,1,0,2,0,0.05692,0.0,0,0.0,insufficient_funds,TWD,2846
uci_29977,txn_uci_29977_jun,2,2,51259,1589.03,40000,0,47,2,2,2,2,0,1.281475,0.0,0,1.0,insufficient_funds,TWD,51259
uci_29982,txn_uci_29982_jun,2,2,28192,873.95,50000,517,44,2,1,0,2,0,0.56384,0.018338535754824064,1,0.0,insufficient_funds,TWD,28192
uci_29992,txn_uci_29992_jun,2,2,2500,77.5,210000,0,34,2,1,2,2,0,0.011904761904761904,0.0,0,1.0,insufficient_funds,TWD,2500
uci_29995,txn_uci_29995_jun,2,2,77519,2403.09,80000,7000,34,2,2,2,2,0,0.9689875,0.09030044247216812,1,1.0,insufficient_funds,TWD,77519
uci_9,txn_uci_9_jul,3,2,12108,375.35,140000,432,28,3,1,0,3,1,0.08648571428571429,0.035678889990089196,1,0.0,insufficient_funds,TWD,12108
uci_11,txn_uci_11_jul,3,2,5535,171.58,200000,50,34,3,2,0,3,1,0.027675,0.009033423667570008,1,0.0,insufficient_funds,TWD,5535
uci_14,txn_uci_14_jul,3,2,65701,2036.73,70000,3000,30,2,2,1,3,0,0.9385857142857142,0.04566140545806,1,0.3333333333333333,insufficient_funds,TWD,65701
uci_17,txn_uci_17_jul,3,2,17428,540.27,20000,1500,24,1,2,3,3,1,0.8714,0.08606839568510442,1,1.0,insufficient_funds,TWD,17428
uci_40,txn_uci_40_jul,3,2,4641,143.87,280000,9976,31,1,2,0,3,1,0.016575,2.0,1,0.0,insufficient_funds,TWD,4641
uci_47,txn_uci_47_jul,3,2,15800,489.8,20000,16741,22,1,2,0,3,1,0.79,1.0595569620253165,1,0.0,insufficient_funds,TWD,15800
uci_51,txn_uci_51_jul,3,2,38355,1189.0,70000,2000,42,3,2,2,3,0,0.5479285714285714,0.052144440099074436,1,0.6666666666666666,insufficient_funds,TWD,38355
uci_59,txn_uci_59_jul,3,2,782,24.24,200000,700,34,1,2,3,3,0,0.00391,0.8951406649616368,1,1.0,insufficient_funds,TWD,782
uci_63,txn_uci_63_jul,3,2,26591,824.32,50000,0,29,1,2,3,3,0,0.53182,0.0,0,1.0,insufficient_funds,TWD,26591
uci_67,txn_uci_67_jul,3,2,3978,123.32,10000,150,56,2,1,0,3,0,0.3978,0.03770739064856712,1,0.0,insufficient_funds,TWD,3978
uci_72,txn_uci_72_jul,3,2,60184,1865.7,320000,0,29,2,2,3,3,0,0.188075,0.0,0,1.0,insufficient_funds,TWD,60184
uci_76,txn_uci_76_jul,3,2,16642,515.9,20000,610,24,2,2,0,3,1,0.8321,0.03665424828746545,1,0.0,insufficient_funds,TWD,16642
uci_84,txn_uci_84_jul,3,2,126819,3931.39,400000,3050,44,2,1,0,3,1,0.3170475,0.02405002405002405,1,0.0,insufficient_funds,TWD,126819
uci_87,txn_uci_87_jul,3,2,780,24.18,360000,0,45,1,1,0,3,1,0.0021666666666666666,0.0,0,0.0,insufficient_funds,TWD,780
uci_91,txn_uci_91_jul,3,2,142460,4416.26,200000,5500,53,1,1,3,3,0,0.7123,0.038607328372876594,1,1.0,insufficient_funds,TWD,142460
uci_105,txn_uci_105_jul,3,2,59175,1834.42,60000,2511,26,2,2,2,3,0,0.98625,0.04243346007604563,1,0.6666666666666666,insufficient_funds,TWD,59175
uci_111,txn_uci_111_jul,3,2,105594,3273.41,330000,3593,31,1,1,0,3,1,0.3199818181818182,0.03402655453908366,1,0.0,insufficient_funds,TWD,105594
uci_112,txn_uci_112_jul,3,2,15181,470.61,50000,1000,47,3,1,0,3,1,0.30362,0.0658718134510243,1,0.0,insufficient_funds,TWD,15181
uci_113,txn_uci_113_jul,3,2,134813,4179.2,280000,14254,41,2,1,3,3,0,0.481475,0.10573164309079985,1,1.0,insufficient_funds,TWD,134813
uci_121,txn_uci_121_jul,3,2,48953,1517.54,50000,1000,37,3,2,3,3,0,0.97906,0.020427757236533003,1,1.0,insufficient_funds,TWD,48953
uci_130,txn_uci_130_jul,3,2,57244,1774.56,60000,1200,55,3,1,0,3,0,0.9540666666666666,0.020962895674655858,1,0.0,insufficient_funds,TWD,57244
uci_143,txn_uci_143_jul,3,2,20583,638.07,50000,400,23,2,2,1,3,0,0.41166,0.019433513093329448,1,0.3333333333333333,insufficient_funds,TWD,20583
uci_149,txn_uci_149_jul,3,3,10205,316.36,80000,0,23,2,1,1,3,0,0.1275625,0.0,0,0.3333333333333333,multiple_declines,TWD,10205
uci_159,txn_uci_159_jul,3,4,129847,4025.26,210000,11078,45,3,1,3,3,0,0.6183190476190477,0.08531579474304374,1,1.0,multiple_declines,TWD,129847
uci_161,txn_uci_161_jul,3,2,26718,828.26,30000,2200,41,1,2,2,3,0,0.8906,0.08234149262669362,1,0.6666666666666666,insufficient_funds,TWD,26718
uci_164,txn_uci_164_jul,3,2,151841,4707.07,250000,5469,34,1,1,0,3,1,0.607364,0.03601793981862606,1,0.0,insufficient_funds,TWD,151841
uci_168,txn_uci_168_jul,3,2,58824,1823.54,100000,1330,27,2,1,0,3,0,0.58824,0.02260981912144703,1,0.0,insufficient_funds,TWD,58824
uci_176,txn_uci_176_jul,3,2,67282,2085.74,130000,3000,56,3,1,3,3,0,0.5175538461538461,0.044588448619244374,1,1.0,insufficient_funds,TWD,67282
uci_180,txn_uci_180_jul,3,2,80250,2487.75,80000,600,29,2,1,0,3,1,1.003125,0.007476635514018692,1,0.0,insufficient_funds,TWD,80250
uci_181,txn_uci_181_jul,3,2,25331,785.26,240000,2000,37,1,2,0,3,1,0.10554583333333334,0.07895464055899885,1,0.0,insufficient_funds,TWD,25331
uci_188,txn_uci_188_jul,3,2,193936,6012.02,200000,6800,47,3,2,3,3,0,0.96968,0.03506311360448808,1,1.0,insufficient_funds,TWD,193936
uci_190,txn_uci_190_jul,3,4,21461,665.29,20000,0,31,2,2,3,3,0,1.07305,0.0,0,1.0,multiple_declines,TWD,21461
uci_194,txn_uci_194_jul,3,2,21282,659.74,180000,200,24,1,2,0,3,1,0.11823333333333333,0.0093976130062964,1,0.0,insufficient_funds,TWD,21282
uci_196,txn_uci_196_jul,3,2,37680,1168.08,50000,1700,24,1,2,3,3,0,0.7536,0.04511677282377919,1,1.0,insufficient_funds,TWD,37680
uci_200,txn_uci_200_jul,3,2,28122,871.78,30000,1714,22,3,2,0,3,0,0.9374,0.06094872341938696,1,0.0,insufficient_funds,TWD,28122
uci_202,txn_uci_202_jul,3,2,17985,557.54,140000,3000,31,1,2,1,3,1,0.12846428571428573,0.16680567139282734,1,0.3333333333333333,insufficient_funds,TWD,17985
uci_215,txn_uci_215_jul,3,2,307843,9543.13,470000,0,27,2,2,1,3,0,0.6549851063829787,0.0,0,0.3333333333333333,insufficient_funds,TWD,307843
uci_221,txn_uci_221_jul,3,2,112157,3476.87,360000,5900,40,1,1,0,3,0,0.3115472222222222,0.052604830728354,1,0.0,insufficient_funds,TWD,112157
uci_225,txn_uci_225_jul,3,2,49205,1525.36,50000,1500,37,3,2,0,3,0,0.9841,0.0304847068387359,1,0.0,insufficient_funds,TWD,49205
uci_244,txn_uci_244_jul,3,2,2821,87.45,180000,0,32,1,2,1,3,1,0.015672222222222223,0.0,0,0.3333333333333333,insufficient_funds,TWD,2821
uci_245,txn_uci_245_jul,3,2,139,4.31,30000,0,40,1,2,3,3,1,0.004633333333333333,0.0,0,1.0,insufficient_funds,TWD,139
uci_251,txn_uci_251_jul,3,2,48869,1514.94,50000,1206,26,2,2,0,3,0,0.97738,0.02467822136732898,1,0.0,insufficient_funds,TWD,48869
uci_270,txn_uci_270_jul,3,2,14242,441.5,50000,426,27,2,2,0,3,0,0.28484,0.02991152927959556,1,0.0,insufficient_funds,TWD,14242
uci_293,txn_uci_293_jul,3,2,1914,59.33,30000,300,43,2,1,3,3,0,0.0638,0.15673981191222572,1,1.0,insufficient_funds,TWD,1914
uci_294,txn_uci_294_jul,3,2,9560,296.36,10000,500,27,2,2,0,3,1,0.956,0.05230125523012552,1,0.0,insufficient_funds,TWD,9560
uci_304,txn_uci_304_jul,3,2,27820,862.42,20000,4000,25,1,2,0,3,1,1.391,0.14378145219266714,1,0.0,insufficient_funds,TWD,27820
uci_309,txn_uci_309_jul,3,2,11339,351.51,30000,2000,55,3,1,3,3,0,0.3779666666666667,0.17638239703677572,1,1.0,insufficient_funds,TWD,11339
uci_314,txn_uci_314_jul,3,2,56205,1742.36,200000,0,49,3,1,1,3,0,0.281025,0.0,0,0.3333333333333333,insufficient_funds,TWD,56205
uci_319,txn_uci_319_jul,3,2,29516,915.0,50000,1070,46,3,1,0,3,0,0.59032,0.03625152459682884,1,0.0,insufficient_funds,TWD,29516
uci_321,txn_uci_321_jul,3,2,51908,1609.15,110000,2000,29,2,2,0,3,0,0.4718909090909091,0.038529706403637204,1,0.0,insufficient_funds,TWD,51908
uci_327,txn_uci_327_jul,3,2,325,10.07,220000,950,41,2,1,1,3,0,0.0014772727272727272,2.0,1,0.3333333333333333,insufficient_funds,TWD,325
uci_328,txn_uci_328_jul,3,2,27233,844.22,60000,3720,34,2,1,2,3,0,0.45388333333333336,0.13659897917967173,1,0.6666666666666666,insufficient_funds,TWD,27233
uci_330,txn_uci_330_jul,3,2,100064,3101.98,150000,8100,40,1,1,3,3,0,0.6670933333333333,0.08094819315637991,1,1.0,insufficient_funds,TWD,100064
uci_331,txn_uci_331_jul,3,2,189,5.86,200000,6900,37,2,1,0,3,1,0.000945,2.0,1,0.0,insufficient_funds,TWD,189
uci_332,txn_uci_332_jul,3,2,11883,368.37,130000,500,40,2,2,0,3,1,0.0914076923076923,0.04207691660355129,1,0.0,insufficient_funds,TWD,11883
uci_355,txn_uci_355_jul,3,2,18122,561.78,50000,1000,58,3,1,1,3,0,0.36244,0.055181547290586025,1,0.3333333333333333,insufficient_funds,TWD,18122
uci_361,txn_uci_361_jul,3,2,499936,15498.02,500000,14000,23,2,2,0,3,0,0.999872,0.028003584458810727,1,0.0,insufficient_funds,TWD,499936
uci_363,txn_uci_363_jul,3,2,43562,1350.42,50000,1262,32,2,2,0,3,0,0.87124,0.028970203388274184,1,0.0,insufficient_funds,TWD,43562
uci_368,txn_uci_368_jul,3,2,2989,92.66,10000,0,24,2,2,1,3,0,0.2989,0.0,0,0.3333333333333333,insufficient_funds,TWD,2989
uci_382,txn_uci_382_jul,3,2,3381,104.81,50000,200,37,2,1,0,3,0,0.06762,0.059154096421177166,1,0.0,insufficient_funds,TWD,3381
uci_400,txn_uci_400_jul,3,2,109887,3406.5,120000,8272,25,2,2,3,3,0,0.915725,0.07527733034844886,1,1.0,insufficient_funds,TWD,109887
uci_405,txn_uci_405_jul,3,2,159676,4949.96,160000,11558,29,1,2,3,3,0,0.997975,0.07238407775745885,1,1.0,insufficient_funds,TWD,159676
uci_411,txn_uci_411_jul,3,2,30805,954.96,60000,1600,23,1,2,3,3,0,0.5134166666666666,0.05193962019152735,1,1.0,insufficient_funds,TWD,30805
uci_424,txn_uci_424_jul,3,2,102663,3182.55,200000,3500,38,2,1,0,3,0,0.513315,0.034092126666861476,1,0.0,insufficient_funds,TWD,102663
uci_427,txn_uci_427_jul,3,2,13087,405.7,20000,0,49,3,2,1,3,0,0.65435,0.0,0,0.3333333333333333,insufficient_funds,TWD,13087
uci_436,txn_uci_436_jul,3,2,229286,7107.87,270000,0,32,2,1,3,3,0,0.8492074074074074,0.0,0,1.0,insufficient_funds,TWD,229286
uci_457,txn_uci_457_jul,3,2,74175,2299.43,130000,0,39,3,2,3,3,0,0.5705769230769231,0.0,0,1.0,insufficient_funds,TWD,74175
uci_474,txn_uci_474_jul,3,2,31018,961.56,60000,2000,38,3,1,1,3,0,0.5169666666666667,0.0644786897930234,1,0.3333333333333333,insufficient_funds,TWD,31018
uci_482,txn_uci_482_jul,3,2,140202,4346.26,140000,11400,26,2,2,3,3,1,1.001442857142857,0.08131125090940215,1,1.0,insufficient_funds,TWD,140202
uci_484,txn_uci_484_jul,3,2,71334,2211.35,90000,1600,48,3,1,3,3,0,0.7926,0.022429696918720387,1,1.0,insufficient_funds,TWD,71334
uci_492,txn_uci_492_jul,3,2,24022,744.68,30000,1608,43,2,1,2,3,0,0.8007333333333333,0.06693863958038465,1,0.6666666666666666,insufficient_funds,TWD,24022
uci_498,txn_uci_498_jul,3,2,18333,568.32,20000,820,23,2,2,0,3,1,0.91665,0.044728085965199366,1,0.0,insufficient_funds,TWD,18333
uci_502,txn_uci_502_jul,3,2,28067,870.08,90000,0,35,2,1,3,3,0,0.31185555555555555,0.0,0,1.0,insufficient_funds,TWD,28067
uci_514,txn_uci_514_jul,3,2,31438,974.58,50000,1300,23,2,2,3,3,0,0.62876,0.04135123099433806,1,1.0,insufficient_funds,TWD,31438
uci_515,txn_uci_515_jul,3,2,19534,605.55,20000,577,23,2,2,0,3,1,0.9767,0.029538241015664993,1,0.0,insufficient_funds,TWD,19534
uci_530,txn_uci_530_jul,3,2,13771,426.9,20000,28,21,2,2,1,3,1,0.68855,0.002033258296420013,1,0.3333333333333333,insufficient_funds,TWD,13771
uci_533,txn_uci_533_jul,3,2,6143,190.43,10000,871,46,2,2,2,3,1,0.6143,0.14178740029301645,1,0.6666666666666666,insufficient_funds,TWD,6143
uci_540,txn_uci_540_jul,3,2,95768,2968.81,110000,3700,40,2,1,3,3,0,0.8706181818181818,0.03863503466711219,1,1.0,insufficient_funds,TWD,95768
uci_543,txn_uci_543_jul,3,2,28286,876.87,30000,0,36,2,1,1,3,0,0.9428666666666666,0.0,0,0.3333333333333333,insufficient_funds,TWD,28286
uci_551,txn_uci_551_jul,3,2,6418,198.96,100000,1000,52,3,1,2,3,1,0.06418,0.1558117793705204,1,0.6666666666666666,insufficient_funds,TWD,6418
uci_558,txn_uci_558_jul,3,2,78516,2434.0,110000,3200,32,2,2,3,3,1,0.7137818181818182,0.040756024249834426,1,1.0,insufficient_funds,TWD,78516
uci_588,txn_uci_588_jul,3,2,21776,675.06,210000,9631,25,3,2,0,3,1,0.10369523809523809,0.4422759000734754,1,0.0,insufficient_funds,TWD,21776
uci_600,txn_uci_600_jul,3,2,4606,142.79,300000,0,36,2,1,0,3,1,0.015353333333333333,0.0,0,0.0,insufficient_funds,TWD,4606
uci_604,txn_uci_604_jul,3,2,28171,873.3,140000,924,28,2,2,1,3,0,0.20122142857142858,0.03279968762202265,1,0.3333333333333333,insufficient_funds,TWD,28171
uci_606,txn_uci_606_jul,3,2,24121,747.75,50000,0,34,1,2,3,3,0,0.48242,0.0,0,1.0,insufficient_funds,TWD,24121
uci_615,txn_uci_615_jul,3,2,119570,3706.67,190000,0,37,2,1,3,3,0,0.6293157894736842,0.0,0,1.0,insufficient_funds,TWD,119570
uci_645,txn_uci_645_jul,3,2,18782,582.24,30000,742,31,2,1,0,3,1,0.6260666666666667,0.0395059099137472,1,0.0,insufficient_funds,TWD,18782
uci_649,txn_uci_649_jul,3,2,192189,5957.86,280000,8000,44,2,1,3,3,0,0.6863892857142857,0.04162569137671771,1,1.0,insufficient_funds,TWD,192189
uci_650,txn_uci_650_jul,3,6,20206,626.39,20000,0,46,2,2,3,3,0,1.0103,0.0,0,1.0,closed_account,TWD,20206
uci_669,txn_uci_669_jul,3,2,97997,3037.91,100000,8000,35,3,1,3,3,0,0.97997,0.08163515209649275,1,1.0,insufficient_funds,TWD,97997
uci_670,txn_uci_670_jul,3,2,7678,238.02,20000,0,30,1,1,0,3,0,0.3839,0.0,0,0.0,insufficient_funds,TWD,7678
uci_671,txn_uci_671_jul,3,2,31840,987.04,30000,5810,34,2,2,3,3,1,1.0613333333333332,0.1824748743718593,1,1.0,insufficient_funds,TWD,31840
uci_674,txn_uci_674_jul,3,7,2400,74.4,30000,0,25,2,2,3,3,0,0.08,0.0,0,1.0,closed_account,TWD,2400
uci_676,txn_uci_676_jul,3,2,32789,1016.46,90000,0,42,3,2,3,3,0,0.3643222222222222,0.0,0,1.0,insufficient_funds,TWD,32789
uci_677,txn_uci_677_jul,3,2,159386,4940.97,190000,6500,40,2,2,3,3,0,0.8388736842105263,0.04078149900242179,1,1.0,insufficient_funds,TWD,159386
uci_694,txn_uci_694_jul,3,2,57571,1784.7,70000,2250,30,1,2,1,3,1,0.8224428571428571,0.039082176790397945,1,0.3333333333333333,insufficient_funds,TWD,57571
uci_704,txn_uci_704_jul,3,2,49967,1548.98,50000,2000,30,2,3,0,3,0,0.99934,0.04002641743550744,1,0.0,insufficient_funds,TWD,49967
uci_705,txn_uci_705_jul,3,4,25814,800.23,30000,0,22,2,3,3,3,0,0.8604666666666667,0.0,0,1.0,multiple_declines,TWD,25814
uci_708,txn_uci_708_jul,3,2,13268,411.31,30000,0,46,3,1,3,3,0,0.44226666666666664,0.0,0,1.0,insufficient_funds,TWD,13268
uci_721,txn_uci_721_jul,3,2,25499,790.47,30000,1000,22,2,2,0,3,1,0.8499666666666666,0.03921722420487078,1,0.0,insufficient_funds,TWD,25499
uci_750,txn_uci_750_jul,3,6,36238,1123.38,50000,1000,25,2,2,3,3,0,0.72476,0.02759534190628622,1,1.0,closed_account,TWD,36238
uci_781,txn_uci_781_jul,3,2,42804,1326.92,230000,3000,29,1,2,2,3,1,0.18610434782608695,0.07008690776562938,1,0.6666666666666666,insufficient_funds,TWD,42804
uci_782,txn_uci_782_jul,3,2,1677,51.99,50000,1180,27,2,1,0,3,1,0.03354,0.7036374478234944,1,0.0,insufficient_funds,TWD,1677
uci_783,txn_uci_783_jul,3,2,82759,2565.53,100000,3100,28,1,2,3,3,0,0.82759,0.037458161650092435,1,1.0,insufficient_funds,TWD,82759
uci_791,txn_uci_791_jul,3,2,25761,798.59,30000,928,51,2,2,0,3,0,0.8587,0.036023446294786696,1,0.0,insufficient_funds,TWD,25761
uci_799,txn_uci_799_jul,3,2,18158,562.9,100000,800,48,1,2,2,3,0,0.18158,0.04405771560744575,1,0.6666666666666666,insufficient_funds,TWD,18158
uci_802,txn_uci_802_jul,3,2,19331,599.26,20000,500,25,2,2,0,3,0,0.96655,0.025865190626454915,1,0.0,insufficient_funds,TWD,19331
uci_807,txn_uci_807_jul,3,2,1879,58.25,80000,1146,23,2,2,0,3,1,0.0234875,0.6098988823842469,1,0.0,insufficient_funds,TWD,1879
uci_808,txn_uci_808_jul,3,2,19862,615.72,20000,0,36,3,2,3,3,1,0.9931,0.0,0,1.0,insufficient_funds,TWD,19862
uci_811,txn_uci_811_jul,3,2,73732,2285.69,120000,247,44,1,3,0,3,1,0.6144333333333334,0.0033499701622090815,1,0.0,insufficient_funds,TWD,73732
